96,Shawn Marion,2004-05,26,PHO,NBA,81,81,3146,21.7,.556,.520,8.4,22.0,15.5,7.5,2.6,2.5,8.1,21.3,116,101,7.3,5.2,12.5,.191,.476,.334,.833
97,Rudy Tomjanovich,1973-74,25,HOU,NBA,80,,3227,20.5,.587,.536,7.7,16.0,11.9,11.9,1.2,1.1,,,,101,10.8,2.1,12.8,.191,.536,,.848
98,Bailey Howell *,1960-61,24,DET,NBA,77,,2952,21.2,.552,.469,,,,,,,,,,,10.1,1.6,11.7,.190,.469,,.753
99,Dirk Nowitzki,2003-04,25,DAL,NBA,77,77,2915,22.5,.561,.500,3.3,22.2,12.5,11.3,1.6,2.6,8.3,24.5,116,104,9.0,2.5,11.5,.190,.462,.341,.877
100,Terry Cummings,1984-85,23,MIL,NBA,79,78,2722,22.1,.536,.495,10.0,19.1,14.6,13.5,2.1,1.5,9.9,28.8,112,101,5.6,5.1,10.7,.189,.495,.000,.741
101,Kevin Durant,2010-11,22,OKC,NBA,78,78,3038,23.6,.589,.509,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,115,107,8.6,3.3,12.0,.189,.462,.350,.880
102,Grant Hill,1998-99,26,DET,NBA,50,50,1852,23.9,.543,.479,4.3,19.3,11.7,33.6,2.4,1.2,16.0,29.6,107,98,4.5,2.8,7.3,.189,.479,.000,.752
103,Carl Landry,2012-13,29,GSW,NBA,20,0,522,19.7,.628,.563,13.6,16.3,15.0,6.8,0.7,1.5,15.3,21.4,119,105,1.5,0.5,2.1,.189,.563,.000,.776
104,Tracy McGrady,2001-02,22,ORL,NBA,76,76,2912,25.1,.532,.483,5.7,17.3,11.5,25.8,2.1,1.8,9.4,31.1,111,103,8.1,3.4,11.5,.189,.451,.364,.748
105,Tracy McGrady,2000-01,21,ORL,NBA,77,77,3087,24.9,.521,.474,6.7,14.3,10.4,22.8,1.9,2.8,9.1,31.2,109,101,8.3,3.9,12.2,.189,.457,.355,.733
106,Dennis Rodman *,1989-90,28,DET,NBA,82,43,2377,15.4,.608,.582,16.2,21.7,19.0,4.2,1.1,1.6,13.2,12.3,125,101,5.0,4.4,9.3,.189,.581,.111,.654
107,Rick Barry *,1974-75,30,GSW,NBA,80,,3235,23.5,.509,.464,2.8,11.0,6.9,24.5,3.1,0.5,,,,97,8.9,3.7,12.7,.188,.464,,.904
108,Serge Ibaka,2012-13,23,OKC,NBA,21,21,661,20.0,.632,.599,9.6,17.8,14.1,1.8,0.4,7.5,11.5,18.8,119,102,1.6,1.0,2.6,.188,.592,.214,.870
109,Cedric Maxwell,1978-79,23,BOS,NBA,80,,2969,19.9,.676,.584,10.1,19.6,14.8,10.4,1.5,1.3,19.6,18.4,121,105,8.9,2.7,11.7,.188,.584,,.802
110,Paul Pierce,2001-02,24,BOS,NBA,82,82,3302,22.3,.570,.508,2.6,16.5,9.4,15.7,2.4,2.0,11.4,29.3,109,99,7.3,5.6,12.9,.187,.442,.404,.809
111,Ed Pinckney,1991-92,28,BOS,NBA,81,36,1917,16.5,.625,.537,15.2,17.1,16.2,4.1,1.8,1.7,13.0,12.6,130,105,4.8,2.7,7.5,.187,.537,.000,.812
112,Cedric Ceballos,1992-93,23,PHO,NBA,74,46,1607,21.0,.612,.576,12.2,16.0,14.1,7.4,1.6,1.1,12.0,22.6,120,107,4.3,1.9,6.2,.186,.576,.000,.725
113,Shawn Marion,2002-03,24,PHO,NBA,81,81,3373,21.3,.538,.500,6.6,19.4,13.0,10.4,2.9,2.1,9.0,23.3,111,98,7.3,5.8,13.0,.186,.452,.387,.851
114,Steve Mix,1978-79,31,PHI,NBA,74,,1269,19.4,.594,.538,9.3,14.5,12.0,13.7,2.0,0.7,14.7,20.9,114,100,3.0,1.9,4.9,.186,.538,,.801
115,Zach Randolph,2012-13,31,MEM,NBA,18,18,661,20.2,.545,.498,15.9,25.9,20.9,6.2,1.0,1.6,12.6,22.5,111,99,1.4,1.2,2.6,.186,.498,.000,.742
116,Charles Barkley *,1993-94,30,PHO,NBA,65,65,2298,22.8,.563,.518,9.8,25.6,17.8,20.0,2.2,1.0,14.2,26.5,113,103,5.6,3.3,8.8,.185,.495,.270,.704
117,Brian Grant,1998-99,26,POR,NBA,48,46,1525,17.0,.571,.479,13.6,21.7,17.8,7.4,0.7,1.7,16.6,17.3,113,98,3.4,2.5,5.9,.185,.479,,.814
118,Blake Griffin,2011-12,22,LAC,NBA,66,66,2392,23.4,.557,.550,10.7,25.1,17.8,16.6,1.2,1.7,10.9,26.6,113,104,6.6,2.6,9.2,.185,.549,.125,.521
119,Grant Hill,1999-00,27,DET,NBA,74,74,2776,24.5,.565,.501,4.1,16.4,10.2,26.8,1.9,1.1,12.4,30.5,111,105,8.1,2.6,10.7,.185,.489,.347,.795
120,Ersan Ilyasova,2011-12,24,MIL,NBA,60,41,1655,20.5,.577,.535,12.7,22.8,17.6,7.0,1.3,2.0,10.1,20.1,118,103,4.4,2.0,6.4,.185,.492,.455,.781
121,Toni Kukoc,1994-95,26,CHI,NBA,81,55,2584,19.8,.575,.536,7.1,13.0,10.0,23.4,2.1,0.5,13.0,21.9,118,105,6.3,3.6,10.0,.185,.504,.313,.748
122,Calvin Natt,1984-85,28,DEN,NBA,78,76,2657,21.8,.604,.546,7.9,17.2,12.2,12.4,1.3,0.7,11.2,24.1,121,109,8.0,2.3,10.2,.185,.546,.000,.793
123,Zach Randolph,2010-11,29,MEM,NBA,75,74,2724,22.6,.552,.507,14.2,26.0,20.1,10.2,1.2,0.7,10.0,25.0,115,105,6.8,3.7,10.5,.185,.503,.186,.758
124,Kurt Thomas,2000-01,28,NYK,NBA,77,29,2125,16.9,.566,.512,10.1,18.9,14.6,5.4,1.6,2.6,12.3,18.5,111,96,4.1,4.1,8.2,.185,.511,.333,.814
125,James Worthy *,1985-86,24,LAL,NBA,75,73,2454,20.4,.613,.579,6.6,11.1,9.0,11.5,1.6,1.7,10.9,22.6,120,107,6.7,2.7,9.5,.185,.579,.000,.771
126,Bob Boozer,1966-67,29,CHI,NBA,80,,2451,18.4,.549,.487,,,,5.3,,,,,,,6.6,2.9,9.4,.184,.487,,.781
127,Tyrone Hill,1996-97,28,CLE,NBA,74,70,2582,17.8,.626,.600,12.9,24.4,18.6,6.6,1.4,1.0,16.2,17.6,117,101,5.3,4.6,9.9,.184,.600,.000,.633
128,Richard Jefferson,2005-06,25,NJN,NBA,78,78,3059,18.9,.603,.522,3.6,17.1,10.2,18.0,1.0,0.4,12.1,22.1,117,104,7.6,4.1,11.7,.184,.493,.319,.812
129,Lamar Odom,2010-11,31,LAL,NBA,82,35,2639,19.4,.589,.568,7.8,22.2,15.2,15.5,0.9,1.8,12.2,19.7,118,103,6.1,4.0,10.1,.184,.530,.382,.675
130,Clarence Weatherspoon,1998-99,28,MIA,NBA,49,3,1040,17.0,.607,.534,9.0,18.6,14.1,6.1,1.5,1.2,15.7,18.4,113,98,2.3,1.7,4.0,.184,.534,,.804
131,Charles Barkley *,1997-98,34,HOU,NBA,68,41,2243,21.6,.564,.497,12.9,28.8,20.9,16.6,1.7,0.9,13.8,21.6,116,104,6.1,2.5,8.6,.183,.485,.214,.746
132,Antawn Jamison,2003-04,27,DAL,NBA,82,2,2376,21.2,.581,.543,10.4,13.5,11.9,4.7,1.8,0.9,7.2,20.7,122,108,8.1,1.0,9.0,.183,.535,.400,.748
133,Bobby Jones,1979-80,28,PHI,NBA,81,,2125,18.5,.590,.532,8.0,14.1,11.2,9.8,2.2,3.0,14.1,19.5,114,99,4.3,3.8,8.1,.183,.532,.000,.781
134,Dennis Rodman *,1991-92,30,DET,NBA,82,80,3301,17.0,.574,.564,18.1,34.1,26.2,8.2,1.1,1.3,16.7,11.1,121,99,5.6,7.0,12.6,.183,.539,.317,.600
135,Larry Bird *,1979-80,23,BOS,NBA,82,82,2955,20.5,.538,.494,8.3,23.6,16.0,18.5,2.3,1.0,14.0,25.3,109,98,5.6,5.6,11.2,.182,.474,.406,.836
